F61,F77,F88,F70,
1,1006,217,4156,
4,1409,287,4559,
3,6222,1234,9372,
3,6222,1234,9372,
5,6222,1234,9372,
57,9617,1828,12767,
11,1764,345,4914,
57,9617,1828,12767,
57,9617,1828,12767,
12,3900,791,7050,
18,8948,1671,12098,
18,8948,1671,12098,
0,3792,774,6942,
12,3900,791,7050,
81,9843,1884,12993,
6,1167,242,4317,
4,1161,241,4311,
4,1161,241,4311,
4,1161,241,4311,
1,1167,242,4317,
1,1167,242,4317,
1,1167,242,4317,
5,4977,1028,8127,
5,4977,1028,8127,
11,6615,1302,9765,
2,1189,244,4339,
2,1189,244,4339,
2,1189,244,4339,
9,4081,825,7231,
9,4081,825,7231,
24,8251,1539,11401,
24,8251,1539,11401,
10,3578,716,6728,
10,1974,401,5124,
11,3250,638,6400,
3,3250,638,6400,
1,371,105,3521,
1,371,105,3521,
0,2362,469,5512,
0,2362,469,5512,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
1,2255,453,5405,
11,871,190,4021,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
36,4257,853,7407,
5,4257,853,7407,
5,4257,853,7407,
5,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
0,2362,469,5512,
0,2362,469,5512,
0,2362,469,5512,
0,2362,469,5512,
0,2362,469,5512,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
1,1029,222,4179,
1,1029,222,4179,
2,2376,470,5526,
7,3502,696,6652,
7,869,190,4019,
7,869,190,4019,
7,869,190,4019,
9,871,190,4021,
0,91,35,3241,
0,91,35,3241,
0,91,35,3241,
9,871,190,4021,
9,871,190,4021,
7,869,190,4019,
7,869,190,4019,
7,869,190,4019,
9,871,190,4021,
8,870,190,4020,
7,869,190,4019,
9,871,190,4021,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
16,931,202,4081,
1,1322,273,4472,
2,2302,459,5452,
1,992,216,4142,
1,992,216,4142,
1,992,216,4142,
0,38,16,3188,
1,992,216,4142,
1,992,216,4142,
1,992,216,4142,
1,992,216,4142,
1,992,216,4142,
1,992,216,4142,
1,992,216,4142,
1,992,216,4142,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
4,4257,853,7407,
2,3315,649,6465,
9,4548,930,7698,
18,1290,267,4440,
31,1871,375,5021,
302,10625,2130,13775,
233,8937,1665,12087,
118,4693,967,7843,
117,4692,967,7842,
117,4692,967,7842,
65,3184,629,6334,
302,10625,2130,13775,
121,4698,967,7848,
65,3184,629,6334,
302,10625,2130,13775,
121,4698,967,7848,
121,4698,967,7848,
121,4698,967,7848,
221,8355,1555,11505,
120,4697,967,7847,
13,2771,552,5921,
60,5612,1150,8762,
3,4991,1029,8141,
0,286,83,3436,
12,2201,443,5351,
12,2201,443,5351,
12,2201,443,5351,
10,2201,443,5351,
10,2201,443,5351,
10,2201,443,5351,
10,2201,443,5351,
10,2201,443,5351,
4,742,161,3892,
10,2201,443,5351,
10,2201,443,5351,
10,2201,443,5351,
12,2201,443,5351,
12,2201,443,5351,
0,100,37,3250,
6,2795,554,5945,
6,2795,554,5945,
2,2795,554,5945,
13,2795,554,5945,
10,2795,554,5945,
19,2795,554,5945,
19,2795,554,5945,
19,2795,554,5945,
0,100,37,3250,
0,100,37,3250,
0,100,37,3250,
0,100,37,3250,
11,2795,554,5945,
11,2795,554,5945,
11,2795,554,5945,
11,2795,554,5945,
2,1649,327,4799,
4,2795,554,5945,
4,2795,554,5945,
4,2795,554,5945,
11,8827,1636,11977,
17,7710,1442,10860,
17,7710,1442,10860,
11,5169,1063,8319,
17,7710,1442,10860,
1,134,49,3284,
15,5901,1192,9051,
1,2741,541,5891,
1,2727,538,5877,
1,2727,538,5877,
1,2727,538,5877,
0,1047,224,4197,
2,2741,541,5891,
21,2795,554,5945,
21,2795,554,5945,
17,1649,327,4799,
28,3308,648,6458,
28,3308,648,6458,
28,3308,648,6458,
28,3308,648,6458,
50,7861,1471,11011,
44,5354,1105,8504,
44,5354,1105,8504,
131,10523,2101,13673,
131,10523,2101,13673,
89,4452,909,7602,
131,10523,2101,13673,
39,1830,358,4980,
131,10523,2101,13673,
131,10523,2101,13673,
18,2281,456,5431,
3,3232,636,6382,
6,2376,470,5526,
6,2376,470,5526,
1,677,152,3827,
1,677,152,3827,
1,677,152,3827,
15,2773,552,5923,
10,6235,1236,9385,
84,4700,968,7850,
8,4700,968,7850,
15,2797,554,5947,
15,2797,554,5947,
16,4728,973,7878,
4,2795,554,5945,
1,846,187,3996,
370,9012,1687,12162,
254,6126,1218,9276,
894,10625,2130,13775,
28,285,83,3435,
96,1399,285,4549,
894,10625,2130,13775,
894,10625,2130,13775,
894,10625,2130,13775,
597,8288,1546,11438,
11,3139,621,6289,
2,2797,554,5947,
2,2797,554,5947,
9,2797,554,5947,
9,2797,554,5947,
13,2838,559,5988,
13,2838,559,5988,
13,2838,559,5988,
1,2838,559,5988,
3,2838,559,5988,
3,2838,559,5988,
2,2838,559,5988,
14,9439,1796,12589,
6,1594,319,4744,
5,530,133,3680,
1,110,41,3260,
18,1722,335,4872,
28,2838,559,5988,
23,2664,527,5814,
28,2838,559,5988,
0,2838,559,5988,
0,2838,559,5988,
1,2838,559,5988,
83,8657,1608,11807,
83,8657,1608,11807,
77,8393,1561,11543,
83,8657,1608,11807,
6,4555,931,7705,
1,1245,252,4395,
2,4555,931,7705,
1,2541,506,5691,
0,2542,506,5692,
0,2542,506,5692,
0,2458,491,5608,
8,2651,526,5801,
5,2838,559,5988,
5,1722,335,4872,
5,1722,335,4872,
10,2838,559,5988,
8,2651,526,5801,
8,2651,526,5801,
9,2664,527,5814,
5,2838,559,5988,
6,6635,1309,9785,
7,744,162,3894,
13,1866,374,5016,
13,1866,374,5016,
33,6635,1309,9785,
11,1866,374,5016,
5,438,115,3588,
9,809,177,3959,
9,809,177,3959,
0,438,115,3588,
9,809,177,3959,
5,438,115,3588,
5,438,115,3588,
9,809,177,3959,
9,809,177,3959,
9,809,177,3959,
2,6635,1309,9785,
5,438,115,3588,
5,438,115,3588,
0,809,177,3959,
0,809,177,3959,
0,809,177,3959,
0,809,177,3959,
2,809,177,3959,
0,809,177,3959,
0,438,115,3588,
1,48,19,3198,
1,48,19,3198,
1,809,177,3959,
1,809,177,3959,
1,438,115,3588,
1,809,177,3959,
2,809,177,3959,
2,809,177,3959,
2,809,177,3959,
2,809,177,3959,
2,809,177,3959,
2,809,177,3959,
2,809,177,3959,
2,809,177,3959,
2,809,177,3959,
4,1866,374,5016,
4,1866,374,5016,
3,1455,293,4605,
6,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
2,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
4,809,177,3959,
4,809,177,3959,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
3,809,177,3959,
5,1866,374,5016,
3,809,177,3959,
3,809,177,3959,
5,1866,374,5016,
5,1866,374,5016,
5,1866,374,5016,
7,1866,374,5016,
7,1866,374,5016,
7,1866,374,5016,
7,1866,374,5016,
7,1866,374,5016,
7,1866,374,5016,
7,1866,374,5016,
12,1866,374,5016,
12,1866,374,5016,
6,744,162,3894,
12,1866,374,5016,
4,744,162,3894,
5,809,177,3959,
5,809,177,3959,
5,809,177,3959,
6,809,177,3959,
6,809,177,3959,
8,809,177,3959,
8,809,177,3959,
1,438,115,3588,
1,438,115,3588,
0,438,115,3588,
0,438,115,3588,
0,1452,293,4602,
2,1866,374,5016,
2,1866,374,5016,
2,1866,374,5016,
2,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
5,1866,374,5016,
5,1866,374,5016,
5,1866,374,5016,
5,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
1,438,115,3588,
1,438,115,3588,
1,438,115,3588,
3,1866,374,5016,
3,1866,374,5016,
3,1866,374,5016,
3,1866,374,5016,
0,52,19,3202,
0,52,19,3202,
8,1866,374,5016,
8,1866,374,5016,
8,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
4,1866,374,5016,
12,1866,374,5016,
12,1866,374,5016,
12,1866,374,5016,
12,1866,374,5016,
7,1866,374,5016,
12,1866,374,5016,
2,438,115,3588,
2,438,115,3588,
4,809,177,3959,
1,404,109,3554,
1,52,19,3202,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
0,10625,2130,13775,
28,9452,1797,12602,
2,2450,489,5600,
28,9452,1797,12602,
40,9452,1797,12602,
2,2450,489,5600,
40,9452,1797,12602,
25,9452,1797,12602,
2,2450,489,5600,
25,9452,1797,12602,
1,2753,546,5903,
0,2450,489,5600,
1,2753,546,5903,
125,9452,1797,12602,
125,9452,1797,12602,
122,9399,1788,12549,
93,8744,1619,11894,
76,8377,1558,11527,
122,9399,1788,12549,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
23,4262,855,7412,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
104,9060,1696,12210,
104,9060,1696,12210,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
1,1507,302,4657,
1,1507,302,4657,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
15,3581,716,6731,
15,3581,716,6731,
125,9452,1797,12602,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
125,9452,1797,12602,
4,2450,489,5600,
125,9452,1797,12602,
124,4927,1009,8077,
137,5209,1069,8359,
343,9452,1797,12602,
343,9452,1797,12602,
75,9188,1730,12338,
4,2450,489,5600,
55,8246,1539,11396,
75,9188,1730,12338,
5,3969,803,7119,
0,2450,489,5600,
5,3969,803,7119,
26,9452,1797,12602,
0,2450,489,5600,
21,9140,1720,12290,
26,9452,1797,12602,
22,8848,1643,11998,
0,2450,489,5600,
22,8848,1643,11998,
21,9452,1797,12602,
0,2450,489,5600,
21,9452,1797,12602,
20,9452,1797,12602,
0,2450,489,5600,
20,9452,1797,12602,
20,9452,1797,12602,
0,2450,489,5600,
20,9452,1797,12602,
1,1507,302,4657,
1,1507,302,4657,
1,1507,302,4657,
11,7861,1471,11011,
0,2450,489,5600,
11,7861,1471,11011,
13,7861,1471,11011,
0,2450,489,5600,
13,7861,1471,11011,
17,6079,1212,9229,
0,2450,489,5600,
17,6079,1212,9229,
14,5399,1113,8549,
0,2450,489,5600,
14,5399,1113,8549,
25,7804,1461,10954,
0,2450,489,5600,
25,7804,1461,10954,
25,7804,1461,10954,
1,2450,489,5600,
25,7804,1461,10954,
0,135,49,3285,
21,9452,1797,12602,
0,2450,489,5600,
21,9452,1797,12602,
8,6022,1206,9172,
0,2450,489,5600,
8,6022,1206,9172,
8,6022,1206,9172,
23,8834,1637,11984,
2,2450,489,5600,
23,8834,1637,11984,
14,8834,1637,11984,
0,2450,489,5600,
14,8834,1637,11984,
22,9452,1797,12602,
0,2450,489,5600,
22,9452,1797,12602,
14,8834,1637,11984,
0,2450,489,5600,
14,8834,1637,11984,
22,9374,1783,12524,
0,2450,489,5600,
22,9374,1783,12524,
29,9452,1797,12602,
0,2450,489,5600,
29,9452,1797,12602,
50,9188,1730,12338,
2,2450,489,5600,
50,9188,1730,12338,
1,1507,302,4657,
1,1507,302,4657,
1,1507,302,4657,
2,1011,217,4161,
4,1507,302,4657,
4,1507,302,4657,
4,1507,302,4657,
4,1507,302,4657,
4,1507,302,4657,
4,1507,302,4657,
4,1507,302,4657,
22,9452,1797,12602,
0,2450,489,5600,
22,9452,1797,12602,
22,9452,1797,12602,
22,9452,1797,12602,
22,9452,1797,12602,
3,3581,716,6731,
3,3581,716,6731,
22,9452,1797,12602,
22,9452,1797,12602,
12,7213,1387,10363,
12,7213,1387,10363,
12,7213,1387,10363,
3,3581,716,6731,
3,3581,716,6731,
12,7213,1387,10363,
12,7213,1387,10363,
25,9452,1797,12602,
0,2450,489,5600,
25,9452,1797,12602,
23,9452,1797,12602,
0,2450,489,5600,
23,9452,1797,12602,
24,9452,1797,12602,
0,2450,489,5600,
24,9452,1797,12602,
4,3895,791,7045,
25,9452,1797,12602,
0,2450,489,5600,
25,9452,1797,12602,
31,9399,1788,12549,
0,2450,489,5600,
31,9399,1788,12549,
2,2661,527,5811,
0,2450,489,5600,
2,2661,527,5811,
21,9452,1797,12602,
21,9452,1797,12602,
21,9452,1797,12602,
4,3581,716,6731,
4,3581,716,6731,
21,9452,1797,12602,
21,9452,1797,12602,
10,10625,2130,13775,
2,3931,797,7081,
2,3931,797,7081,
47,6704,1318,9854,
47,6704,1318,9854,
47,6704,1318,9854,
29,4481,915,7631,
9,1185,244,4335,
18,2691,531,5841,
47,6704,1318,9854,
9,1185,244,4335,
9,1185,244,4335,
231,10282,2025,13432,
231,10282,2025,13432,
51,1822,355,4972,
51,1822,355,4972,
41,1570,315,4720,
51,1822,355,4972,
51,1822,355,4972,
51,1822,355,4972,
22,4425,902,7575,
3,647,148,3797,
22,4425,902,7575,
3,647,148,3797,
15,2441,487,5591,
3,647,148,3797,
22,4425,902,7575,
3,647,148,3797,
22,4425,902,7575,
3,647,148,3797,
22,4425,902,7575,
3,647,148,3797,
22,4425,902,7575,
3,647,148,3797,
3,647,148,3797,
55,9534,1811,12684,
33,4425,902,7575,
59,7760,1448,10910,
