F61,F77,F88,F70,
0,7379,3245,8135,
0,7379,3245,8135,
10,7379,3245,8135,
72,7379,3245,8135,
17,6726,2802,7482,
0,16,10,772,
20,1820,1082,2576,
1,16,10,772,
45,7379,3245,8135,
45,7379,3245,8135,
45,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
7,7378,3245,8134,
0,7379,3245,8135,
15,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
6,7378,3245,8134,
0,3,3,759,
1,2039,1235,2795,
1,2039,1235,2795,
6,7379,3245,8135,
16,1902,1119,2658,
14,1833,1093,2589,
14,1833,1093,2589,
14,1833,1093,2589,
1,105,44,861,
20,7379,3245,8135,
20,7379,3245,8135,
7,1557,935,2313,
35,7378,3245,8134,
9,7378,3245,8134,
75,7379,3245,8135,
75,7379,3245,8135,
75,7379,3245,8135,
75,7378,3245,8134,
75,7378,3245,8134,
75,7379,3245,8135,
75,7379,3245,8135,
75,7379,3245,8135,
75,7379,3245,8135,
9,7378,3245,8134,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
9,7379,3245,8135,
13,1743,1018,2499,
19,2654,1706,3410,
48,7379,3245,8135,
48,7379,3245,8135,
22,7378,3245,8134,
14,7378,3245,8134,
14,7379,3245,8135,
9,7379,3245,8135,
12,7379,3245,8135,
14,7379,3245,8135,
3,3177,1942,3933,
21,7379,3245,8135,
3,2256,1398,3012,
14,7379,3245,8135,
14,7379,3245,8135,
14,7379,3245,8135,
6,7379,3245,8135,
6,7379,3245,8135,
14,7379,3245,8135,
14,7379,3245,8135,
31,7379,3245,8135,
31,7379,3245,8135,
31,7378,3245,8134,
10,7378,3245,8134,
13,7379,3245,8135,
21,7379,3245,8135,
18,7379,3245,8135,
18,7379,3245,8135,
18,7378,3245,8134,
18,7379,3245,8135,
18,7379,3245,8135,
18,7379,3245,8135,
18,7379,3245,8135,
18,7379,3245,8135,
12,6575,2721,7331,
18,7379,3245,8135,
18,7379,3245,8135,
15,7379,3245,8135,
15,7379,3245,8135,
1,2256,1398,3012,
16,7379,3245,8135,
13,7379,3245,8135,
7,7379,3245,8135,
8,3673,2057,4429,
4,2900,1836,3656,
17,7378,3245,8134,
17,7379,3245,8135,
23,7379,3245,8135,
23,7379,3245,8135,
23,7378,3245,8134,
17,6575,2721,7331,
0,237,89,993,
12,7378,3245,8134,
12,7379,3245,8135,
15,7379,3245,8135,
15,7378,3245,8134,
8,7378,3245,8134,
8,7379,3245,8135,
8,7379,3245,8135,
8,7379,3245,8135,
50,7379,3245,8135,
50,7379,3245,8135,
50,7379,3245,8135,
50,7379,3245,8135,
50,7379,3245,8135,
50,7378,3245,8134,
50,7379,3245,8135,
11,7379,3245,8135,
12,6726,2802,7482,
17,7379,3245,8135,
17,7379,3245,8135,
17,7379,3245,8135,
17,7379,3245,8135,
17,7379,3245,8135,
17,7379,3245,8135,
17,7379,3245,8135,
5,5101,2397,5857,
14,7379,3245,8135,
20,7379,3245,8135,
20,7379,3245,8135,
20,7379,3245,8135,
9,7379,3245,8135,
9,4741,2302,5497,
9,4741,2302,5497,
9,4741,2302,5497,
20,7378,3245,8134,
20,7379,3245,8135,
20,7379,3245,8135,
20,7379,3245,8135,
11,2635,1699,3391,
8,7378,3245,8134,
8,7378,3245,8134,
14,7379,3245,8135,
14,7378,3245,8134,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,3673,2057,4429,
7,3673,2057,4429,
7,3673,2057,4429,
12,7379,3245,8135,
13,7379,3245,8135,
30,7379,3245,8135,
30,7379,3245,8135,
30,7379,3245,8135,
30,7379,3245,8135,
30,7379,3245,8135,
12,7379,3245,8135,
12,7379,3245,8135,
12,7379,3245,8135,
9,7254,3096,8010,
9,7254,3096,8010,
9,7254,3096,8010,
0,1902,1119,2658,
10,3673,2057,4429,
13,7379,3245,8135,
29,7379,3245,8135,
29,7379,3245,8135,
29,7379,3245,8135,
29,7379,3245,8135,
8,4558,2271,5314,
17,7379,3245,8135,
23,7378,3245,8134,
23,7378,3245,8134,
23,7378,3245,8134,
23,7379,3245,8135,
6,7378,3245,8134,
12,7379,3245,8135,
13,7378,3245,8134,
13,7378,3245,8134,
6,7379,3245,8135,
1,3205,1944,3961,
1,529,303,1285,
19,7378,3245,8134,
14,7379,3245,8135,
2,1069,642,1825,
3,2408,1529,3164,
3,2408,1529,3164,
3,2408,1529,3164,
10,7379,3245,8135,
1,2408,1529,3164,
1,2408,1529,3164,
5,2408,1529,3164,
2,2408,1529,3164,
2,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
6,2408,1529,3164,
6,2408,1529,3164,
6,2408,1529,3164,
6,2408,1529,3164,
3,2408,1529,3164,
3,2408,1529,3164,
3,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
0,2408,1529,3164,
0,2408,1529,3164,
0,2408,1529,3164,
8,7379,3245,8135,
1,2408,1529,3164,
1,2408,1529,3164,
2,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
2,2408,1529,3164,
9,7379,3245,8135,
4,2408,1529,3164,
11,7379,3245,8135,
1,2408,1529,3164,
1,2408,1529,3164,
2,2408,1529,3164,
2,2408,1529,3164,
3,2408,1529,3164,
3,2408,1529,3164,
2,2408,1529,3164,
2,2408,1529,3164,
5,2408,1529,3164,
5,2408,1529,3164,
5,2408,1529,3164,
3,2408,1529,3164,
3,2408,1529,3164,
2,2408,1529,3164,
1,2408,1529,3164,
4,2408,1529,3164,
4,2408,1529,3164,
4,2408,1529,3164,
4,2408,1529,3164,
4,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
1,2408,1529,3164,
8,7378,3245,8134,
6,7379,3245,8135,
13,7378,3245,8134,
13,7379,3245,8135,
21,7378,3245,8134,
21,7378,3245,8134,
21,7379,3245,8135,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7379,3245,8135,
27,7379,3245,8135,
27,7379,3245,8135,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7379,3245,8135,
27,7379,3245,8135,
27,7379,3245,8135,
27,7378,3245,8134,
27,7379,3245,8135,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7378,3245,8134,
27,7379,3245,8135,
10,7378,3245,8134,
2,3205,1944,3961,
15,7378,3245,8134,
5,4558,2271,5314,
5,4558,2271,5314,
26,7378,3245,8134,
26,7378,3245,8134,
26,7378,3245,8134,
16,4746,2303,5502,
1,1397,855,2153,
14,7378,3245,8134,
7,7378,3245,8134,
31,7378,3245,8134,
31,7378,3245,8134,
31,7378,3245,8134,
31,7378,3245,8134,
31,7378,3245,8134,
31,7378,3245,8134,
31,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7379,3245,8135,
13,7379,3245,8135,
10,7378,3245,8134,
10,7378,3245,8134,
10,7378,3245,8134,
10,7378,3245,8134,
14,7378,3245,8134,
14,7378,3245,8134,
14,7378,3245,8134,
14,7378,3245,8134,
14,7378,3245,8134,
15,7378,3245,8134,
15,7378,3245,8134,
6,7379,3245,8135,
6,7379,3245,8135,
21,7378,3245,8134,
21,7379,3245,8135,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
12,7378,3245,8134,
9,7378,3245,8134,
8,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
18,7378,3245,8134,
9,7378,3245,8134,
12,7378,3245,8134,
12,7378,3245,8134,
1,3205,1944,3961,
1,4558,2271,5314,
8,7378,3245,8134,
9,7379,3245,8135,
9,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
13,7378,3245,8134,
23,7378,3245,8134,
23,7378,3245,8134,
23,7378,3245,8134,
23,7378,3245,8134,
23,7378,3245,8134,
12,7378,3245,8134,
10,7378,3245,8134,
10,7378,3245,8134,
3,4477,2259,5233,
3,4477,2259,5233,
11,7378,3245,8134,
11,7378,3245,8134,
10,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
7,7063,3001,7819,
8,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
7,7378,3245,8134,
10,7378,3245,8134,
2,4558,2271,5314,
10,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
9,7379,3245,8135,
9,7378,3245,8134,
7,7379,3245,8135,
15,7379,3245,8135,
15,7379,3245,8135,
15,7379,3245,8135,
15,7379,3245,8135,
15,7379,3245,8135,
5,3205,1944,3961,
15,7379,3245,8135,
5,7378,3245,8134,
6,7379,3245,8135,
7,7379,3245,8135,
7,7378,3245,8134,
7,7378,3245,8134,
7,7378,3245,8134,
1,3205,1944,3961,
12,1070,642,1826,
12,1070,642,1826,
62,7378,3245,8134,
62,7378,3245,8134,
62,7379,3245,8135,
62,7379,3245,8135,
62,7378,3245,8134,
62,7378,3245,8134,
62,7378,3245,8134,
62,7378,3245,8134,
62,7378,3245,8134,
62,7378,3245,8134,
62,7378,3245,8134,
62,7378,3245,8134,
62,7378,3245,8134,
37,5712,2521,6468,
45,6406,2686,7162,
26,3814,2116,4570,
13,7379,3245,8135,
13,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
19,7378,3245,8134,
19,7378,3245,8134,
60,7379,3245,8135,
47,6708,2796,7464,
47,6708,2796,7464,
60,7379,3245,8135,
60,7378,3245,8134,
60,7378,3245,8134,
60,7378,3245,8134,
60,7378,3245,8134,
60,7378,3245,8134,
60,7378,3245,8134,
50,6740,2811,7496,
1,110,46,866,
1,110,46,866,
1,110,46,866,
24,7379,3245,8135,
24,7378,3245,8134,
24,7378,3245,8134,
24,7379,3245,8135,
24,7378,3245,8134,
18,7379,3245,8135,
18,7379,3245,8135,
18,7379,3245,8135,
8,7378,3245,8134,
8,7378,3245,8134,
8,7379,3245,8135,
5,7379,3245,8135,
8,7379,3245,8135,
8,7379,3245,8135,
8,7379,3245,8135,
7,7379,3245,8135,
3,507,277,1263,
3,507,277,1263,
3,507,277,1263,
3,507,277,1263,
34,7379,3245,8135,
30,7063,3001,7819,
34,7379,3245,8135,
34,7379,3245,8135,
34,7379,3245,8135,
34,7379,3245,8135,
34,7378,3245,8134,
34,7378,3245,8134,
34,7379,3245,8135,
34,7379,3245,8135,
34,7379,3245,8135,
34,7379,3245,8135,
34,7379,3245,8135,
34,7379,3245,8135,
34,7379,3245,8135,
34,7378,3245,8134,
1,989,598,1745,
1,989,598,1745,
34,7378,3245,8134,
16,7379,3245,8135,
16,7378,3245,8134,
10,7379,3245,8135,
10,7379,3245,8135,
0,4558,2271,5314,
7,7378,3245,8134,
5,2872,1824,3628,
10,7378,3245,8134,
8,7379,3245,8135,
50,7378,3245,8134,
50,7378,3245,8134,
28,5704,2519,6460,
28,5704,2519,6460,
50,7378,3245,8134,
28,5704,2519,6460,
50,7378,3245,8134,
50,7378,3245,8134,
50,7378,3245,8134,
50,7378,3245,8134,
50,7378,3245,8134,
50,7378,3245,8134,
50,7378,3245,8134,
50,7378,3245,8134,
5,989,598,1745,
2,417,197,1173,
50,7378,3245,8134,
15,3043,1906,3799,
13,1579,951,2335,
13,1579,951,2335,
13,1579,951,2335,
13,1579,951,2335,
13,1579,951,2335,
13,1579,951,2335,
13,1579,951,2335,
13,1579,951,2335,
13,1579,951,2335,
5,7378,3245,8134,
9,7379,3245,8135,
5,5101,2397,5857,
5,1841,1097,2597,
5,1841,1097,2597,
5,1841,1097,2597,
5,1841,1097,2597,
5,1841,1097,2597,
31,7378,3245,8134,
5,1841,1097,2597,
5,1841,1097,2597,
5,1841,1097,2597,
5,1841,1097,2597,
31,7378,3245,8134,
31,7378,3245,8134,
5,1841,1097,2597,
5,1841,1097,2597,
5,1841,1097,2597,
5,1841,1097,2597,
1,750,430,1506,
30,7374,3202,8130,
5,1841,1097,2597,
7,6325,2671,7081,
7,6325,2671,7081,
12,7379,3245,8135,
7,6325,2671,7081,
7,6325,2671,7081,
12,7379,3245,8135,
12,7379,3245,8135,
7,7379,3245,8135,
6,7379,3245,8135,
6,7379,3245,8135,
6,7378,3245,8134,
8,7379,3245,8135,
11,7379,3245,8135,
11,7379,3245,8135,
7,7378,3245,8134,
7,7378,3245,8134,
7,7379,3245,8135,
7,7379,3245,8135,
8,1070,642,1826,
77,7378,3245,8134,
77,7378,3245,8134,
77,7379,3245,8135,
77,7379,3245,8135,
77,7379,3245,8135,
77,7379,3245,8135,
77,7379,3245,8135,
77,7378,3245,8134,
77,7378,3245,8134,
77,7379,3245,8135,
77,7378,3245,8134,
77,7378,3245,8134,
77,7379,3245,8135,
77,7378,3245,8134,
77,7379,3245,8135,
77,7379,3245,8135,
77,7379,3245,8135,
77,7378,3245,8134,
25,3299,1955,4055,
77,7378,3245,8134,
34,3726,2075,4482,
34,3726,2075,4482,
34,3726,2075,4482,
77,7379,3245,8135,
77,7379,3245,8135,
77,7379,3245,8135,
77,7378,3245,8134,
77,7378,3245,8134,
77,7379,3245,8135,
77,7379,3245,8135,
77,7378,3245,8134,
77,7379,3245,8135,
77,7379,3245,8135,
10,7379,3245,8135,
10,7379,3245,8135,
10,7378,3245,8134,
6,7378,3245,8134,
6,7379,3245,8135,
1,110,46,866,
19,7379,3245,8135,
19,7379,3245,8135,
19,7378,3245,8134,
31,7379,3245,8135,
22,7379,3245,8135,
22,7379,3245,8135,
22,7379,3245,8135,
5,7378,3245,8134,
11,7378,3245,8134,
6,3172,1941,3928,
6,3172,1941,3928,
6,3172,1941,3928,
5,3087,1921,3843,
2,3056,1913,3812,
5,3087,1921,3843,
6,3172,1941,3928,
5,3087,1921,3843,
2,3056,1913,3812,
7,3172,1941,3928,
7,3172,1941,3928,
1,3172,1941,3928,
5,3074,1917,3830,
5,3074,1917,3830,
5,3074,1917,3830,
5,3074,1917,3830,
5,3074,1917,3830,
5,3074,1917,3830,
6,3172,1941,3928,
9,3172,1941,3928,
8,3074,1917,3830,
6,2402,1523,3158,
9,3172,1941,3928,
9,3172,1941,3928,
8,3074,1917,3830,
3,1406,859,2162,
8,3074,1917,3830,
0,3172,1941,3928,
1,3055,1913,3811,
1,3055,1913,3811,
5,3172,1941,3928,
5,3172,1941,3928,
39,5000,2354,5756,
39,5000,2354,5756,
39,5000,2354,5756,
39,5000,2354,5756,
8,5000,2354,5756,
6,7379,3245,8135,
6,7379,3245,8135,
4,6726,2802,7482,
4,6726,2802,7482,
0,534,317,1290,
9,7379,3245,8135,
9,7379,3245,8135,
3,2094,1266,2850,
5,2708,1738,3464,
4,7379,3245,8135,
4,7379,3245,8135,
1,805,467,1561,
1,805,467,1561,
7,7379,3245,8135,
7,7379,3245,8135,
1,805,467,1561,
1,805,467,1561,
1,805,467,1561,
1,805,467,1561,
4,7379,3245,8135,
4,7379,3245,8135,
1,2708,1738,3464,
1,2708,1738,3464,
4,7379,3245,8135,
4,7379,3245,8135,
1,7379,3245,8135,
0,2094,1266,2850,
8,7379,3245,8135,
8,7379,3245,8135,
8,7379,3245,8135,
8,7379,3245,8135,
4,7379,3245,8135,
4,7379,3245,8135,
5,7379,3245,8135,
6,7379,3245,8135,
6,7379,3245,8135,
10,7379,3245,8135,
10,7379,3245,8135,
2,4607,2280,5363,
21,7379,3245,8135,
21,7379,3245,8135,
14,6134,2630,6890,
21,7379,3245,8135,
6,7378,3245,8134,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
8,7378,3245,8134,
8,7378,3245,8134,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
5,7378,3245,8134,
2,4600,2278,5356,
2,4600,2278,5356,
2,4600,2278,5356,
2,4600,2278,5356,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
6,7378,3245,8134,
10,7378,3245,8134,
6,7378,3245,8134,
5,7378,3245,8134,
7,7378,3245,8134,
4,4417,2245,5173,
10,7378,3245,8134,
10,7379,3245,8135,
10,7379,3245,8135,
2,7379,3245,8135,
6,7378,3245,8134,
6,7378,3245,8134,
5,7378,3245,8134,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
8,7379,3245,8135,
8,7378,3245,8134,
6,7378,3245,8134,
21,7378,3245,8134,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
0,7379,3245,8135,
12,7379,3245,8135,
12,7378,3245,8134,
12,7379,3245,8135,
12,7379,3245,8135,
12,7379,3245,8135,
5,7379,3245,8135,
5,7378,3245,8134,
5,7379,3245,8135,
6,7378,3245,8134,
5,7378,3245,8134,
26,7379,3245,8135,
26,7378,3245,8134,
26,7378,3245,8134,
26,7378,3245,8134,
26,7378,3245,8134,
26,7379,3245,8135,
26,7379,3245,8135,
31,7378,3245,8134,
31,7379,3245,8135,
31,7379,3245,8135,
31,7379,3245,8135,
15,5550,2505,6306,
31,7379,3245,8135,
31,7379,3245,8135,
31,7379,3245,8135,
21,7379,3245,8135,
21,7379,3245,8135,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7378,3245,8134,
21,7379,3245,8135,
21,7379,3245,8135,
21,7379,3245,8135,
0,402,178,1158,
0,402,178,1158,
0,402,178,1158,
0,402,178,1158,
1,7379,3245,8135,
1,7379,3245,8135,
0,402,178,1158,
0,392,172,1148,
0,392,172,1148,
0,392,172,1148,
0,392,172,1148,
0,392,172,1148,
0,392,172,1148,
8,1790,1053,2546,
8,1790,1053,2546,
8,1790,1053,2546,
8,1790,1053,2546,
8,1790,1053,2546,
8,1790,1053,2546,
3,1586,958,2342,
8,1790,1053,2546,
8,1790,1053,2546,
8,1790,1053,2546,
8,1790,1053,2546,
3,1586,958,2342,
3,1586,958,2342,
3,1586,958,2342,
3,1586,958,2342,
3,1586,958,2342,
8,1790,1053,2546,
8,1790,1053,2546,
3,1586,958,2342,
2,1790,1053,2546,
2,1790,1053,2546,
1,1591,958,2347,
1,1591,958,2347,
1,1591,958,2347,
36,7378,3245,8134,
36,7379,3245,8135,
21,6148,2633,6904,
36,7378,3245,8134,
36,7378,3245,8134,
36,7378,3245,8134,
36,7378,3245,8134,
36,7378,3245,8134,
36,7378,3245,8134,
36,7378,3245,8134,
22,6224,2650,6980,
21,6148,2633,6904,
2,69,30,825,
4,992,598,1748,
8,1435,870,2191,
2,366,152,1122,
2,366,152,1122,
2,366,152,1122,
2,366,152,1122,
2,366,152,1122,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
10,395,173,1151,
17,7379,3245,8135,
20,6676,2782,7432,
4,201,77,957,
11,1456,876,2212,
23,7030,2984,7786,
19,6386,2684,7142,
20,7379,3245,8135,
18,6143,2631,6899,
18,6143,2631,6899,
8,4096,2207,4852,
14,6235,2652,6991,
3,410,185,1166,
3,410,185,1166,
3,410,185,1166,
3,410,185,1166,
21,7378,3245,8134,
22,7379,3245,8135,
22,7379,3245,8135,
24,7378,3245,8134,
17,6676,2782,7432,
17,6676,2782,7432,
1,577,342,1333,
22,7378,3245,8134,
2,80,33,836,
2,80,33,836,
21,6323,2671,7079,
21,6323,2671,7079,
21,6323,2671,7079,
1,23,12,779,
25,7171,3064,7927,
26,7379,3245,8135,
26,7379,3245,8135,
22,6726,2802,7482,
11,7378,3245,8134,
0,577,342,1333,
15,7379,3245,8135,
15,7379,3245,8135,
9,6418,2687,7174,
1,6726,2802,7482,
1,6726,2802,7482,
2,3235,1948,3991,
0,116,47,872,
4,4198,2216,4954,
0,116,47,872,
0,116,47,872,
3,3137,1936,3893,
4,7379,3245,8135,
3,6249,2656,7005,
3,2807,1804,3563,
5,7379,3245,8135,
17,7379,3245,8135,
17,7379,3245,8135,
4,4417,2245,5173,
4,4417,2245,5173,
4,4417,2245,5173,
4,4417,2245,5173,
4,4417,2245,5173,
4,4417,2245,5173,
17,7379,3245,8135,
17,7379,3245,8135,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
17,7378,3245,8134,
4,4417,2245,5173,
17,7379,3245,8135,
17,7379,3245,8135,
17,7379,3245,8135,
9,5637,2517,6393,
17,7379,3245,8135,
4,1790,1053,2546,
4,1790,1053,2546,
4,1790,1053,2546,
4,1790,1053,2546,
5,2887,1830,3643,
5,2887,1830,3643,
5,2887,1830,3643,
5,2887,1830,3643,
5,2887,1830,3643,
5,2887,1830,3643,
5,2887,1830,3643,
24,7379,3245,8135,
24,7379,3245,8135,
24,7378,3245,8134,
24,7379,3245,8135,
5,2094,1266,2850,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
24,7379,3245,8135,
13,7378,3245,8134,
10,7378,3245,8134,
4,392,172,1148,
4,392,172,1148,
4,392,172,1148,
4,1563,936,2319,
4,1563,936,2319,
1,54,23,810,
9,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
9,7378,3245,8134,
9,2367,1483,3123,
9,2367,1483,3123,
9,2367,1483,3123,
9,2367,1483,3123,
9,2367,1483,3123,
9,2367,1483,3123,
9,2367,1483,3123,
3,7379,3245,8135,
3,7379,3245,8135,
3,7379,3245,8135,
3,7379,3245,8135,
3,7379,3245,8135,
3,7379,3245,8135,
3,7379,3245,8135,
3,7379,3245,8135,
1,1646,977,2402,
1,1646,977,2402,
1,1646,977,2402,
13,5275,2433,6031,
13,5275,2433,6031,
13,5275,2433,6031,
3,2663,1716,3419,
3,2663,1716,3419,
3,2663,1716,3419,
1,1601,962,2357,
7,7379,3245,8135,
7,7379,3245,8135,
4,5892,2560,6648,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
7,7379,3245,8135,
3,4083,2206,4839,
2,4073,2203,4829,
0,1291,815,2047,
8,1646,977,2402,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
6,1603,962,2359,
